HolderAddress,Balance
0x52e14E8dFC87e8875CE5E9A94019f497b82b3e01,1.0
0x52B3fb1A6114F296DFE1694c609e5c49c5326bF9,1.0
0x525E979D6fA3251969869e74F592743dE3EfaA5C,1.0
0x525CCCD471b8561Ae2c8B010F322Ca34Bd2d23c6,1.0
0x52390BA5a4580A6Bb08991421436cf76af702854,1.0
0x52242e202da2225B3C06377C640B083922F6C80d,1.0
0x521DFeF993607B292831E1Dd01e0af39F3457D9d,1.0
0x520DF1fc36A6d08F5d5ae418E5355feCb4535418,1.0
0x51F2E1d9aE3217e2c3bdC9DFd4427295018fbeEa,1.0
0x51EAE028e1116e44f9C540065aE6e6df3B413f82,1.0
0x51D44A9a88966C71fBe8C465738d51f2398b3F0B,1.0
0x51CB9D27B98a84318859704C1Af63088ab86592e,1.0
0x51AEFe8Ef370194014d727a3A3116098a444E4E9,1.0
0x518E850b139B6d81626B29E1B4e957AD345156A8,1.0
0x5186c43325Ec201194f03b03D3DF715cF04c3680,1.0
0x5183E0203858aa3E3bc3A7D9cb41875a4c0A6216,1.0
0x5177b054448E326fBC05EF006ebcd0084e443EDd,1.0
0x51771ef5f69767d79056d9cb46e0B09e783D57b7,1.0
0x5173ad72D08028650a5B08a49C61cc9B5FC79129,1.0
0x5172638AC085EdD3e3126e45e46b6C9387f40905,1.0
0x516C2325ea53026730d58F907D6E4D877dC737D0,1.0
0x5137B6E385AC822BFa7877308fCb492eb5f0a0b0,1.0
0x512a6Cc12959ce6b3F1D37bB8cBC78AC674EeB39,1.0
0x5111Fa46b34a5a89E76d0DAb7993C0c28292F3a6,1.0
0x51047Ac8977d0DD35F3E1F35d75DDf81b8989f3D,1.0
0x50f9CC9BAC386dD99624662135187713f1744BD4,1.0
0x50E56eae322c9eFa5b420E50fD5d00D36f6d6196,1.0
0x50e04B6A9A35A69464860569460AAeB2f53CEB5D,1.0
0x50d49854f67Df7e799FA75baBCa2e99dD163878f,1.0
0x50D2DEC635c48f5E8CeDE341Df87c651c6cD5318,1.0
0x50C4aFCEA1d5f456ffa0461D58914c97b10f4494,1.0
0x50bf3739a899E77D1403b7DB53972e51b389BBd6,1.0
0x508dd44Ff3404e618D430D4562C3773B073a5Ccc,1.0
0x507fd7572f79aE0aB31e848c3d17a13d3025c667,1.0
0x5063bB431cb9f2745cc03680d931588ADD964bCB,1.0
0x50530095702552E9Fa7818f60E6BdFf5D0540Af5,1.0
0x50523461ef40a3c3165d1De3f233C80755dD44A1,1.0
0x5046F33acB39811793fb11494AE07e3A830b1C53,1.0
0x50325b31B44621E1cBbf82d38850d88aC4F2F30d,1.0
0x500f185aab4170023dE1FA5E46683ddf7E526C31,1.0
0x4fF483091D8105659B37A70a216B2b24d536A402,1.0
0x4fD45D93EA6B46aeCE02cdb6e0C788304294Bb65,1.0
0x4f93eBed24ca80Af22Fec0219b5b878A3A7D1865,1.0
0x4f7527A5Abfd4c946CB1dF410898b0f1FB3AB1e3,1.0
0x4F69627d0c5f58EEB45367c47A22b7c41eaEcC5f,1.0
0x4E89232D45396215B807Fc4d2F91Caac6A2D70CB,1.0
0x4e59eE15b08177652980AcbCeb903c0ffc6464d1,1.0
0x4e407eA73fd083A122F6921b14Ae12d448E2022b,1.0
0x4e370De6025F51Bb5a0406Be9940c2DC1C5aa562,1.0
0x4E3527E5f65A2b9E80436ba645c20F5A48b3636F,1.0
0x4E04435Dd27273D234329Ded83838C10fB8D5cc3,1.0
0x4dea563a60191c7231C8C557623B320a36EbaE0c,1.0
0x4ddf5BaD4AB595761c3710a9183665E3dbB3Ed3E,1.0
0x4DB834c27F6FfcD5ea6DceB7256D4102202EC84A,1.0
0x4dA0B5736A8A814C9cc47E9BBD6e22EB8700cf92,1.0
0x4d9f62922A828939eF6CE5E50FaF4A7B5360b943,1.0
0x4D9444cE5def049025CF72fBc4F0365a889E7ebd,1.0
0x4d86cbC4555A01E38adb9503cD1E984aaA4f5433,1.0
0x4d8515934a0b5D801d5d20d501F3a429002Fd986,1.0
0x4d71e34eC500245aDA21df7D1560A5564ecf7b07,1.0
0x4D7093447Da5e6526F0DD949e0487b9fd18aEa0C,1.0
0x4D52ECa640286381dbf9793988FfFe27202Aba77,1.0
0x4D1FD46F87449Ffe235e3fce21DF8A9bF8BD9206,1.0
0x4D1A2D1181bf90A7BBFcCcE14FCaeb2FC248193E,1.0
0x4D103D9045b25308b74303cB8ef7BF122Bc8668B,1.0
0x4D0b8b23D94BbD961e4708d115a628CcfBAdBCEE,1.0
0x4d077D278cAe96B6056d4E187E4Fa9BF9Ae22701,1.0
0x4d0725BD1eD293F044C319a4E444bEe6F8349a2C,1.0
0x4D0001F387a32d6871588c4Cdaed34e11010E58A,1.0
0x4CfEC81930d87c0ec2d38a4819D05A756756D85B,1.0
0x4cf5f7F034990E54b47C7aF93259F2b7d9be1241,1.0
0x4cEd87d43E3039117D4772C1540501e1774f796D,1.0
0x4cCCcD94ec586aEC11B342f97771A69bE97B94D4,1.0
0x4CCa3f44208bEe3C363868471956Af0c1E2FFf05,1.0
0x4cB75146e98562C9d79b31649C6C739e4DCB7CD5,1.0
0x4cAaa11F08300D9F6610539783aA0331cc5165Cf,1.0
0x4c9D42C9ef35d44CF4C79b502Bf213Be22F217f3,1.0
0x4C9141c617e4E88c4b87568871777f36b6d2f5d0,1.0
0x4C7BE3aA917dEf8aAa6399d4329D21F00913f4f6,1.0
0x4c703d574fD57ABb41A43e8499222142C11E40d3,1.0
0x4C5e529D3Bea56b9fb85213b41Aa832C903FaADd,1.0
0x4c531Ae55b5BdbA9B4fA92Aa2825cFdF8ABdf1FD,1.0
0x4c51689A2049d345e9b57B0836280A5cbeBAFdfc,1.0
0x4c25C52a683DAC1Bc9bb31331854a1b611d08874,1.0
0x4C06E070948DA41D44efc48630ccce9ff27359AF,1.0
0x4c0547bfc210267b3A07123cE048B9D715C34927,1.0
0x4C0452B90D459912DB7464E613B9d409717E5636,1.0
0x4bf395Bb01078a8572CC7bE98A0b9d4DB364c483,1.0
0x4Bb64904be7FCb30943b4e637991122B057cF951,1.0
0x4b9a2E2dc5d03a3bc1D29b1674b275C7Af47D5AD,1.0
0x4b7748fbD20ae7aC45cAfD1cAfB9401d9D416A54,1.0
0x4B6d0854Ee25E7F38b0A1CFcb7A1Ded06a30Cc69,1.0
0x4B6a399a0BBdC72f9265415B2D1723d727e580C1,1.0
0x4B50F562EC8Cb4eD61A0397bbA1feC4F2036D417,1.0
0x4B2Ed0D7757DC8Ef0Ce65B0454f53866471849F8,1.0
0x4b2BA6CbC4d7e03157839Ddc85f3c57b7a147aD2,1.0
0x4b15E7d0eBa14497AF84Bc8F75b2A7f9Aa2FbA50,1.0
0x4B02025DC9F43Fa0Aa52b7e5dfB8f695F4705C25,1.0
0x4Ae4875C6f2820490BFE54F49d8F50E075947F03,1.0
0x4aDa8cEe70F483250EEF27b6A5EA6bF2835B6c2A,1.0
0x4ac5D59065A4C2C57755F37F7dD2f66944aE27da,1.0
0x4aBa5D91C555C0dA4124BeFAdf0af170C1229128,1.0
0x4Ab93B1fD03e636BDa973a8D0e5C461d41dDdEAf,1.0
0x4aB1ccf10bA5c00dfbD7A8B46b4d436C7c4138D0,1.0
0x4Aa7c107C48888a40a9202A106141Cf012d9a1B8,1.0
0x4aa5319DC6F416CC30f9f3cBA200ad5DaB916559,1.0
0x4a851F4031345b17A857E12A0f5dAa881731f74A,1.0
0x4A7E049d74fD14aA6056bEeb46F496eA15117805,1.0
0x4A5eE8B692a7cD9b75048A8F7c4e791176a6B5cB,1.0
0x4a54aFAa2Ab847844B5AB6bF4e986EafC7909598,1.0
0x4A40Eb870DcF533D4dC097c3d87aaFE9f64490A1,1.0
0x4a2923137e1CCD005B5996d9a832Af93b374872d,1.0
0x4a24EdEfC4c0cBb343e724e2D2cCFd5eB0Dea837,1.0
0x4a0b488AB758a8ebd4e90647C6A947289adbb4cf,1.0
0x49fE2630d4D79CAd249C437739802ca48bD77a9B,1.0
0x49fA508B1852B125aFdb28bD0bf2C41298Fc5B15,1.0
0x49ecCF0476D742F30d04E1328063dE92b7FF7757,1.0
0x49D506F6E413690c47Ac2b40Ac757b271201e42F,1.0
0x49A4fa0f6d49B54A90A8f0e955C5558CdE59B069,1.0
0x498dEa00F0f8350f4D8f2Ef25a8736500538D2f0,1.0
0x497C36D937d719B707f30Df81f7D9F2F11Cd5d49,1.0
0x497aFeAa28934011B7372EF35e12856e9555452C,1.0
0x496E688A614801FE0E73aB96830C1fd0917184ce,1.0
0x4958cDE93218E9bbEaa922cD9F8B3FEEC1342772,1.0
0x4949Ee4b1b88C5e1f4e9d0FaB5410Df366aF4E85,1.0
0x494355baE06BbD80fA7F8Da868F369FD214f316E,1.0
0x4936B305102F442080d4711F14C5F0318E3cAF74,1.0
0x490E9a390c57674fe21B97e914B59c8980272dab,1.0
0x4906803BAa5AeE1Cb03E556b2debE7e85a509731,1.0
0x48f28be325e58A8B6e293b003122a7F4aB1EF2CC,1.0
0x48CDAEb1ec7d64Dfb26dD737191B4683012AFf18,1.0
0x48B2C5481B4259D3B829b3E564a842dd55AfE6fb,1.0
0x48AEDbB109D1dB18F3eE80dc4915122C689328E2,1.0
0x489D69939b4Aca357f630055e351A81F1Fbb7Fb6,1.0
0x489bf216605243BD22E4Dc2cB347D77652639CE9,1.0
0x486e4d78b18137eEE46316A74ffe21f6321E0aFB,1.0
0x48600c20b79EDC967d4AecB4C2e26A9ED1bDEF65,1.0
0x484Ef16119998aBcD604Ea940506Ae6D0de567Cc,1.0
0x48477C4cf7195D2115fb00E7B5992Dc47d9c5279,1.0
0x47f541906cf45DbeDBAaba79BC4604da694F4207,1.0
0x47eba71b631A6318B0fa2b410cE73DcFe7cFb320,1.0
0x47ea9e812f39bc26F95Cbf1fc36230558492133d,1.0
0x47E0A7a95C96242A4A99291ec0fC69Ba930A093a,1.0
0x47DE81866fA1Cb63Ad965B5792FF27F6A4Fc587f,1.0
0x47c1AfFF27c1E9acA652F0B2bCb73B77bA7a0ec8,1.0
0x47BBcf293ef930baEF5DbC251A88Fde5f335EF3d,1.0
0x47b37E124Ac685bFE36b0937eB0fB13edB94A12A,1.0
0x47adE238Cc739dbCE060C572E7393467ED6F0c50,1.0
0x4790450a083DA14DDFfFbA506Bc0D3aEbB995428,1.0
0x478C62cBDec6Bf26ad86527a514A49A19A9Fb011,1.0
0x4789C274d65b6d4C5c9db42813dfc67F87DACDE6,1.0
0x476b04080cB515A8732cD26f1E9b7139F168566a,1.0
0x46fdE3d5085E5bbBcc1335d41f2c80A559a9C659,1.0
0x46c121C09194C453E745Bbd32489104e1cA123e0,1.0
0x4698D3F8Da6b0a6f2D9042056b317018c6b2bA01,1.0
0x4697296e89cf62deaea01d76e0C464f21B493FDf,1.0
0x469232C5A3A9Cf5E2eBb4577495809d15602Fb52,1.0
0x4685D85E9cE51103d5CDddC32C60C7dA4c915AB7,1.0
0x466b0078B4b41Ee61F6A13fC188D66185f4778E7,1.0
0x4662B891269e2196E67CcA73E4b7812dd91C7ae3,1.0
0x465D23C8C88cb0Efb204fb2a06c101685819eCAD,1.0
0x4645C046386888A77A34A2ac4B0B3730C96bD6d1,1.0
0x463470955C61a54210b5dDcc20847cC325A2FF38,1.0
0x46325D1529be00EE6A50146bf23b8aE0e2d4d314,1.0
0x462a24696595297CCc6F7e6B40a653287b81b3f6,1.0
0x45db9d3457c2Cb05C4BFc7334a33ceE6e19d508F,1.0
0x45cFd96A894a5166d1904c419D71200A30d258b0,1.0
0x45Be4b55A3f5DffF3e0280dDac07ec7fa1d29252,1.0
0x45930881B98A6F71C1aDB15aaC5b57Ce8D7710c8,1.0
0x458986C1b8A423428B1B5781712A5c45712A3836,1.0
0x455D21580e0FA204b5C27d51Ca1200158708E484,1.0
0x455Afe487d34ff2f8c591664623523673f18cDc1,1.0
0x454538320D6E6F22682DB3a993f8D10bbcbfe352,1.0
0x453813Bc25Cb03fb1D3172D33FE0Df74002a5963,1.0
0x451dA3DcFF0a67E4eA13e8934f9B568aCA5Bbe5A,1.0
0x45007D9929f49C49ebe34103149D8A1c73468bc4,1.0
0x44Fd2eb9b3D009E15170b5dd35c432b4F694023A,1.0
0x44B9906A9F3835BE2a3C31bf1BC59fecE20f866F,1.0
0x44aE6d29537A4363CD975e9767995bB38F2F8788,1.0
0x44A9f89a67F5fC14761D1bF43A387124DC1BEba7,1.0
0x44a8AB1ca9b2Df5334F63A99F74234C176E4Ee3B,1.0
0x449f3d25B2E87838e025f9C8d8Acd9620fFB3375,1.0
0x448350D05A14ADf4B7bDBEDA9262d88F96eD2757,1.0
0x447B449100AD9C42cB0F76fC4045bF8268EFe7ae,1.0
0x446898272Fa9d56f6f43D87C3D7Ce975cB367764,1.0
0x445d86E0628fbE5886bd236D38CAbE04A3F76511,1.0
0x44265daE5c21110b0dfDd421503CE3e1CA3280a5,1.0
0x441A0EB58587cB1b34943a348f537c93013f5401,1.0
0x43F4d88D83cd3742ffE18964cEa29C3d74C940F0,1.0
0x43F1D9eDF2Ee9198667732bC2D4d1Cc2FE22DCb1,1.0
0x43B7D9A8371D8E7c059f0E8578cB82E39CF99329,1.0
0x43ABc4a98eae33EFd2347EA76AEE604B20f751B6,1.0
0x439EfE99aDfbd39751a4E12601E152c23a0D48a5,1.0
0x43952d1A193fea86c278D0F944A3E62B2d81a8F2,1.0
0x437Ef5256145E2450550cD862A4f4e95C50d4C20,1.0
0x437AA2C1Ee19b9b4ffB6534dEC0244E95573a4a5,1.0
0x434735BA8fC11521ec3995D9266B1692e79Ee7fc,1.0
0x43161468C8314f7a2e3E787B90621187E5840a00,1.0
0x43085009644704E493bd866D77f55F3287fb72aa,1.0
0x42dfdA96C985B962335E434C9a18a1BdA51EB406,1.0
0x42Dd1B3ea98420F970D0175518802A641bEeb86e,1.0
0x42c9eC5925013128eD8109A12de322a2c8888030,1.0
0x42B2aD1a7F1e44438458Ef9125e005570E8a8224,1.0
0x42aa1Ac72fF608610eC506F3cCcd4AC394F2705E,1.0
0x42940ab524747d0183B28BC39DC21318236E9788,1.0
0x42905d26a1A5491E9d350dCB1e68DCBBF45eB0FD,1.0
0x424D79eB7D332A393506079cA4f318DffccEdcD8,1.0
0x423f041967C23b8C0595545d6B271C4296508D70,1.0
0x420981828F26a946c59791F02753fb99390E0369,1.0
0x4203d70d259a7a2EA3b24E2c5888c11C1112b11C,1.0
0x420140a48B736bC43901B451b5b75a3479aec260,1.0
0x41F8EAFDE35fEB8A5962C0E0Ba445ceeA2e5c12e,1.0
0x41f5bcADc00EF1A706739A8447bA32d133998b19,1.0
0x41F42ED96E82f4cBFE6e690544eD190e6Bf36a8F,1.0
0x41Dbdf08790aa8969355cAE0c6Ccb1F4723C33c6,1.0
0x41D616669941CCb0C01777d1fDAc5E3d050a8863,1.0
0x41ce1392b4D0D1d9651f76e3675189060f8856FE,1.0
0x41Cd286e6A61F430EE57c8Cd142B906D9FdbAbdA,1.0
0x41B4454045A22919b5dEE1F2c0D8E0A577274519,1.0
0x41a010EEd5D41697032fc2e30d131df33E5766Fc,1.0
0x4197b4855D1C66bA4a432d8b377554EeB49A78A9,1.0
0x41920D80E205904200fcBE8053e7dd26441ceCf4,1.0
0x41897464fF48f749cfD5335A7ebE1A6E9BF49F81,1.0
0x414826bEb718F2b204Bca67b949604bdC739fCBA,1.0
0x4143F6fCA16896dD03CD3CFa8983C0F166256aBE,1.0
0x4127D8FA1867D829C48dA4AD93506fbaAc44D564,1.0
0x4115c78D4F1006d89509630B26Cd913aC9AC322C,1.0
0x40ff0b420A1fAA1CFb97224f5859B1ec35ADd546,1.0
0x40b060A0Ac95dB3D5211b687511632b46c5d3bB7,1.0
0x40Ae184c2A65dC8478D02D130131C5A3100be66b,1.0
0x407dA59634346F2fcd3102176D3d2B2F8de2aDAe,1.0
0x407BCeEd4fBCcf73aE56C05f251eDB80CbDa31a5,1.0
0x407369aE043Ef4424BfbCe07dcB0126263b57733,1.0
0x405EB35A58a0C88d9E193D4cB7e61c4Adf2fbcdF,1.0
0x4007763a4fA7aFB70A4AD5A9278a6d0C6F488d0f,1.0
0x3fAaBd081BBd299067c79A5b8458f5a448193A27,1.0
0x3fa94273e05B372bBc44c4c86adCCd640238FD1C,1.0
0x3f3257a5c3960cFDbE4eCd686D1A2B4aFc832e0A,1.0
0x3f26D6B66689eA85061A2Cfe98e95C298D275229,1.0
0x3F239f7668b8D6A4D16C2387Fc9756aaec956679,1.0
0x3f11F788910b11A130972e6C1B6153D02a604Ed9,1.0
0x3eE75b599c076193b81885Ca1838e560d268aAD1,1.0
0x3E85D27864Bd53556f7E7537886C085bdE052c81,1.0
0x3e6fa4b7d284C55c82e1C167329058F7646ED2F8,1.0
0x3e6b87FF2168d15794A865D09A6716415e7DbeCf,1.0
0x3E68603021361DbBc6E62Ee3888036DC14715225,1.0
0x3e443Fa94bA7f2C055A92d46542C91A0bf87d54d,1.0
0x3e268f69b354086930896CBEF110F044f347d0e0,1.0
0x3dd082A50A9D811a075fddc1624133dc23664208,1.0
0x3D76bee503767BfF4F6836847F50b056b05A226b,1.0
0x3d5F6c79D1775A35163473f7A088516A9D2FbE23,1.0
0x3d5AadCA524B3a988b8fe57C1a0298a1e876304A,1.0
0x3d4D914461E9CD18d538c7922aeFD98b2c3AFF2d,1.0
0x3d3be1Fa45D48Dbb367E2d48ae88281b0Ab99E49,1.0
0x3d383a7d3eFb452C891429a64C3Fa565E6e8BC70,1.0
0x3D26D281E4A971a2E6ce7C9FfcB08cEE6E85BDDb,1.0
0x3d0FeAF9fA634D7766A0c80aC6f38b486Dc73c9c,1.0
0x3d0ED2daABf4CD7E34655Ce215ED4F65DF6445a5,1.0
0x3CF21235C193ddC86997F1488DF47eEe7834cae3,1.0
0x3cdD590cCf3695bcB44E691d1C2869BA4318e971,1.0
0x3CdA246dc27F6B145D04603a43f67ea0BE5cc973,1.0
0x3CD19b965212aa1abD650c64444C4A06Ea645F1a,1.0
0x3CaF1aA66B0bA1178542DeC953aF72C1e994ebE7,1.0
0x3Ca767b793d6ac28ae77a093d9b9Ad28FB41DB8a,1.0
0x3C9EbB42bE4e5dEe59334c20Cc5322a972AbBF7C,1.0
0x3c93E646F2656C7c20b5677b2A2D6C0B37c27ed2,1.0
0x3c92fDACE3779D4241A1990b218cE8223779a090,1.0
0x3C710F0Ae1bC149f34931D23023A5b2aF005F633,1.0
0x3C6AD3Ab7e31F8cDf4a81D813030DcA779Fe5C55,1.0
0x3c66Bb9C32954C189D473e80448B54FA3d092554,1.0
0x3c565b2537D3676df031982DC2041272A86AA09d,1.0
0x3C363a09d03b381040c1D9228FbF26B9c2C50c96,1.0
0x3C30f507a2FbBba4FA00913E22C799e5a0751917,1.0
0x3c1De5094F68bC23DA7a016C3EC52182Ca8a2dDA,1.0
0x3c0aE2b3c8a60eef44d09917E99D9E6e974A1B25,1.0
0x3c09B79bAC561F26E8A0409394b2CCF3B46C22ad,1.0
0x3c04A7B0A5Ae1529dbc79DB2B4B5de03Bc19abE5,1.0
0x3C02A8D11E3f7D530b7b494e124dE680f64C516c,1.0
0x3bE8dD97044b94a7ed78aaB2f8C61Ebea7b2fD2E,1.0
0x3be2c823b64e1b90A306658b07d69B0644741E83,1.0
0x3bcb8d5CD3E1Dd394Ed91f6258B2452270276Cb1,1.0
0x3B98e48BFC21be532b41c71B1e3Df2788d2f1131,1.0
0x3B87596153E414BA24C048A33e9921F7A199a182,1.0
0x3B5f949c07d0E31b904b53cD4D24f94687e15c2D,1.0
0x3B4c65Ca1007A71c60993B0e03302C9690Ab2d3f,1.0
0x3B4389A4DffF715FaA74D6EBcd0BC13F1b13A46B,1.0
0x3b3A215BDEB2021DFcB88AB96A33Cee0d04Ff6BF,1.0
0x3b30d20c3b0CE3EAbEd7833Ecef2A951e7c35ACf,1.0
0x3B2e0f856e546c81aC58961f633D81Ebe7323aFC,1.0
0x3B27Caafe2040612E23B934752b911eE099883d8,1.0
0x3b26cF086eA2f9b52eDaF24B30C13959D2416F27,1.0
0x3B1581Be2aC6C63BD33a084c21020E08A7F846c7,1.0
0x3AEFC367a9B2EaefA831F56e83c50C8c9b0E8680,1.0
0x3aDAa97D4Eae5B99b73b354a97cf4371550b76CF,1.0
0x3Ad226427D6C1d8a53fb1948EfCd7a98890Fe8C1,1.0
0x3ACb68ee12B374b3d2C6e64f4ec04c073E3BDfaB,1.0
0x3Ab8c2C27a9C1A0b396758a77719E361b87240D6,1.0
0x3aB86B05e308556dC774eb68246dD1d91F96adE0,1.0
0x3Ab0f9DAbf64bD771EE363e01b44bAc8A60F9e42,1.0
0x3aB0a4156884a82b40f63083bd41eE3D8F339582,1.0
0x3AA6605d87f611E43aD0a64740d6BeF9b80FCD2C,1.0
0x3a81CdB95FBEB697Ed8B792DfEe7B837B993a4b6,1.0
0x3a2CBD0abe8BE168c8D490e855690204191316A6,1.0
0x3a07f7045E25bc51643F161A1849f9cc4618F989,1.0
0x3A06BdcaD90AEBEE845B08F28b3995e9b5373a2D,1.0
0x39fbf24A3666f4cf82bF6062f8A545300be409Fb,1.0
0x39F949B49cD49ddE1115D9F4C5ca80231417aC49,1.0
0x39ec346cf502142808cd427Ac7D438c312010f48,1.0
0x39DAf46e269656c0481dEC1bA9E0eE9f44d8086D,1.0
0x39d47aDC0684D373295Ae96Df932556192A9091A,1.0
0x39d040EB005f5b7cCe22E56DfA5306CdF46024e7,1.0
0x39B6a7F9667292585826a2c6b592dfb901a1313A,1.0
0x399262588a2083bC968e47d3a012fCDEDC1ffa1e,1.0
0x398311793c485DEAE477Dc6EA00Ff072E9167D3f,1.0
0x397112958f295C5e20eCa03f45E7039f5F3b505F,1.0
0x3962408f356e3Bcf08724BA80D1211E751faeD39,1.0
0x3957CaCBaFB094Ff810B69b53101bc85d2694855,1.0
0x394F290C9C89e51f150F40A565381F79396adD33,1.0
0x393e1C0282BE29f04b823A5996fc9e72Be5fb142,1.0
0x391102852DA9BF9C7644dce39864F3EDb2F9A162,1.0
0x390D9a55eEF37581F183aFFf7b0d4f8EBB8D23fD,1.0
0x38eC4B72b8f7b643116B6b712461b916e6Fb1e74,1.0
0x38eb9929B0e7a8d1a27fC3e12166327B666f4138,1.0
0x38b3B1813D4E7Eb054Ef96672434F60AF535f28a,1.0
0x38aF52b8495FFF962FfE28Af86f6B89bDF3C6364,1.0
0x38A9520018D6D6b5EBcf310698A091eFb08DF1CD,1.0
0x38A164C4dab77569C1d716B16ddc41D29F25284F,1.0
0x388Dc5A4C0c391765ECD2c62B4fA6c3e1afEcC75,1.0
0x38873C13509D36077A4638183f4A9A72F8A66B91,1.0
0x3881f0735d9c8aAa779fCe6f72938C52e424F852,1.0
0x386a5A70e6e6256afee1375128A2373446F95853,1.0
0x383c3191c1e5a1b962f1dF313df9daA6F65cA44f,1.0
0x3839AcF1ee7699D1F46b1BE840D8aD8317FDf757,1.0
0x382FC06715ba747506830b52F2b71c58b30E65c1,1.0
0x3827E46F676a7986AD798C2d94f5823a5d66e2b9,1.0
0x3825a7c0C714FF767D151Ae02aB4ecee62868003,1.0
0x381Cb41514B3a4A01F198a5DEa2e2aE3fE47A552,1.0
0x380336041fEd6d3de0C0A1f5079668760CD64779,1.0
0x38032420bacF26e2F9A35d5AAC499c320512485f,1.0
0x37e76663A20Dc56f8A9421Fa191CCA638B7FfD6f,1.0
0x37D585832153479B1F9891054d94806cEceE99bD,1.0
0x37Bd9472F7947d97D3e70e591F4c66F334ceb40D,1.0
0x37b8BB8999Be78Abcb30f25c7cB2f582e8AC5e82,1.0
0x376e0EA5A95b05A9593FE51603d91F6832E6148b,1.0
0x37526253E2b33D4D7f39B682D5f5AdDc053834d8,1.0
0x374c30ff193D2cC826745E0c8A977d40db66F2Cc,1.0
0x3749B163D9cf9021595034CC39Ea1B78dF77ceD2,1.0
0x3747FaC42B8Df0BA8277f807620812BD1A1d9B56,1.0
0x36Ed3285d3f36875a1a435b8a55AB795A81c6Bd6,1.0
0x36e3258dC9759899201a2349B1eB0E3ed9855D24,1.0
0x36d57818b5E6754Df0E0fA7225bB1001d6E1A259,1.0
0x36ca6D504A439d301342809295ca6fda12D08352,1.0
0x36c8BF39CA312cD374253dCb3960614e7353aDac,1.0
0x36BF801362695Ba51CB96dA42e688BD358423ab8,1.0
0x36b8c359D40DF0D897Cf2cE20b462656BbcaEFc8,1.0
0x3672318d2cC4300E1276ea0adf0B9FE0c9C02e19,1.0
0x366B1E19Fc48ee09EE439007CC7692f88C49f3DF,1.0
0x364056980867D1655897299889BcA4E7D465b395,1.0
0x3635d4ce43D248DCdDb0583AB5Ac35FFFa6b3935,1.0
0x3613b68e45c45Ef447AF7d410053DF67966F53D5,1.0
0x35FcFe28a224553810c1667bA3894F6Dd2FF9814,1.0
0x35e4535B8fB48eb815429104D74b3792d0E730DB,1.0
0x35D180c54e2171065d2C5a78D61e8B50D061B230,1.0
0x35bA0B1306cF93aE41bd18cD3bD28ee905705F69,1.0
0x35Ae4a1d9C39d077F7a27293123ccf00519414B1,1.0
0x359B957Be88c0DcA38718a2674C96b83F8F7416D,1.0
0x3569f92AEF530Df6187152BB79c2b38E849764FD,1.0
0x35417fC3a35617D3497DD4476BFa515F9968671a,1.0
0x352E20DdC1570BC5B80781f866fd95AbC1786F2B,1.0
0x34FEC459528E45723974d46c86dA637302d9F1e0,1.0
0x34e0fa47F2205A975D0285bA0cD9F2AE0Ac6CDD7,1.0
0x34D44c75116aCbb18807E465a49B81e239B476D6,1.0
0x34bbf3b83F82342F16AC3C5d7D3256F9BE9441bc,1.0
0x34b52Be310EC240ab9F7b914C2da128C5504ed44,1.0
0x34A124b036C3963b15948B8e8BE0DFAE05e914ae,1.0
0x3496cC53d6d8650Ec936891038E656a85475126B,1.0
0x34864DF328EF05df182067d4a7127E296C241C56,1.0
0x346722792695D7ebf7a3d895afa33Eb772Ec855D,1.0
0x345062387BeA06A155fD5c123E7D01C5817f42e4,1.0
0x3428A10f1E2962C62fC5cC571E47B45f631adeF8,1.0
0x3401eA5a8d91c5e3944962C0148b08AC4A77f153,1.0
0x33a7A26d9C6C799a02E4870137dE647674371FfC,1.0
0x33a6e9443A2845f55e492A7Fdaa01EeA14134dF0,1.0
0x33A3FFd50C5805eF071380bDEbe76aEa8DFE248C,1.0
0x338156C03d80311CaD7ED500ba9396C2Eaa7d3ba,1.0
0x336d94511324c75654Ba41189F45a72d1Ba27558,1.0
0x33564E564b711d8830f978BfE933e68E03eE2994,1.0
0x3346857e5717918801428184d4e63dfb9f38E51f,1.0
0x334079BaAD1a64ab45e627Da75e9AbD6487DC1AA,1.0
0x331B63a974BA5542B9F003c8adF71B152fea2C6B,1.0
0x331772730f7263feD842Bf4d87F1546857D73c28,1.0
0x33104A01d2D186FA043EfF6839296f9a7a7ee431,1.0
0x330198F0FB0A0881958D3095E0cBDC4Bc3DCe22c,1.0
0x32f8faF7797b6694a041618f33BdB5a7ef41cf61,1.0
0x32c665002e429e8A3bE61Ee502FC5FFcd356fa9F,1.0
0x329cfF62A0f725d00Eb9353bAE90722f1848996f,1.0
0x32757A15E0b5BF871EB3422578348be37456e9a3,1.0
0x325f3E52bB8529352091a268F60750BA5A978cC4,1.0
0x3258E2De212Dd5DcBA1872EE7f197785E2639206,1.0
0x323FCCdf5968dd09CEaB7c5910D1d90C891fE9F4,1.0
0x32174653aFdE20F2e516AC257b3607C29424Af3a,1.0
0x32131BEA49346AcA635501F7eb3Ae467D58A021F,1.0
0x320a114B01b4d90bceBbf15D5329ab5a3365B557,1.0
0x31F7eA808092000aeB362c8a6B52A3B9158eB8Ba,1.0
0x31E90774e5Cb6374E52Cb9d85b25603AC900E254,1.0
0x31E17e390ABCa72641E9b52D6F39Dc491c02c1e6,1.0
